,DATE_TIME,lon,lat,pm25_camq,PRES,TEMP,DEWP,HUMI,IRAIN,pm25_camq2,pm10_camq,PM25_cv,CV_Iws,NE_Iws,NW_Iws,SE_Iws,SW_Iws,season,cbwd,city,class
3378,2015-12-21,115.0353554069222,37.75299022724099,247.6551317647059,1016.4259824708754,-0.9211452356536813,-4.962758187250248,75.69719684044057,0.0,254.14184610314993,332.6592156920513,328.9768861247408,0.2799673314090303,2.0533184889165708,3.6205444376529825,2.5026161576959844,0.9807373005709523,4,NW,Shijiazhuang,high
3379,2015-12-21,115.0353554069222,37.79566237214321,247.6384242625,1016.3911108520499,-0.9370843130078811,-4.9606902405576445,75.79865051145566,0.0,254.44662335517606,332.88080844295854,328.8777988679965,0.2824108409312213,2.0562612874869086,3.547344878515558,2.491869627738455,0.9812095143331011,4,NW,Shijiazhuang,high
3380,2015-12-21,115.0353554069222,37.83833451704543,246.8282996294118,1016.3526114845125,-0.9537501371106303,-4.95893834825261,75.90290746946758,0.0,254.7464328704201,333.13115603980765,328.76427965263474,0.28502855737463434,2.0599357062002794,3.4818592491715936,2.481819116733479,0.9807282855063725,4,NW,Shijiazhuang,high
3381,2015-12-21,115.0353554069222,37.881006661947644,245.60360788749998,1016.312556397241,-0.9717805735434628,-4.957841421811414,76.01161751376002,0.0,255.01935202252406,333.38585357919675,328.61619131212126,0.287767829016295,2.0643685513526147,3.4234853078992993,2.4720139031611086,0.9794298221139852,4,NW,Shijiazhuang,high
3382,2015-12-21,115.0353554069222,37.923678806849864,246.20697040303034,1016.2734158349745,-0.9919199744447618,-4.957790301949513,76.12673205491826,0.0,255.24086785795964,333.61785473131624,328.41012537487524,0.290567400241433,2.0695964402971865,3.3715345437888735,2.4619366528807785,0.9774659772170431,4,NW,Shijiazhuang,high
3383,2015-12-21,115.0353554069222,37.966350951752084,245.894003390625,1016.2377840462811,-1.014985337927765,-4.959196515761361,76.25049703879122,0.0,255.3865140653972,333.800653105997,328.12108527850444,0.29336685280015523,2.075673050070785,3.3252650954850043,2.451037202373934,0.9749845581551162,4,NW,Shijiazhuang,high
3384,2015-12-21,115.0353554069222,38.009023096654296,246.9994742666667,1016.20806888083,-1.0417835696311515,-4.962435238518893,76.38531184376589,0.0,255.43567561898874,333.91235799188155,327.72557487213334,0.2961164260272002,2.082670301035712,3.28389030208469,2.438792400789878,0.9721073968192638,4,NW,Shijiazhuang,high
3385,2015-12-21,115.0353554069222,38.051695241556516,249.37471197812494,1016.1862097120089,-1.072991054641455,-4.9677732064870685,76.53345583941434,0.0,255.37569888157708,333.93969971754206,327.20554390018714,0.29878485006245414,2.0906720763887425,3.24657313622142,2.424783067227579,0.9689106800486634,4,NW,Shijiazhuang,high
3386,2015-12-21,115.0353554069222,38.094367386458735,250.09703712727276,1016.1734989544495,-1.109034593039217,-4.975306192875377,76.69676549765182,0.0,255.20489235042598,333.88062681114496,326.55187960065774,0.3013629485666649,2.0997627687770217,3.2124268080760894,2.4087641075157276,0.9654131013316504,4,NW,Shijiazhuang,high
3387,2015-12-21,115.0353554069222,38.137039531360955,252.64450120322581,1016.1705585738545,-1.150022422466722,-4.9849323982145854,76.87639117101268,0.0,254.93316241214816,333.7444541013485,325.7660032289787,0.3038620330220019,2.110015715970971,3.180537581273122,2.390700074288016,0.961575723164941,4,NW,Shijiazhuang,high
