,Unnamed: 0,city,station,station_name,year,month,day,time_span,season,PM2.5,PRES,TEMP,DEWP,HUMI,IRAIN,pm25_camq,pm10_camq,PM25_cv,cbwd,CV_Iws,NE_Iws,NW_Iws,SE_Iws,SW_Iws,dem,geo,ndv,typ,road,dem_10,dem_25,dem_50,dem_75,dem_100,ndv_10,ndv_25,ndv_50,ndv_75,ndv_100,road_10,road_25,road_50,road_75,road_100,geo_10,geo_25,geo_50,geo_75,geo_100,typ_50,typ_100,typ_150,typ_200,lon,lat,TerraAOD,AquaAOD,Y-M-D
51,55772,Tangshan,Tangshan_Xiaoshan,Xiaoshan,2015,12,21,355,4,306.875,1024.45,-3.908333333,-5.6,89.04166667,0,350.6604796,492.1739846,259.2384046,NW,0.35,3.975,2.32,0.95,1.733333333,950,21,0.756,12,0.011382428,936.4,953.96,949.06,949.1466667,949.83,0.5852,0.55872,0.582476,0.590978667,0.589072,0.0617189,0.126945034,0.119241823,0.128675968,0.117376719,12,12,15,12,12,12,12,12,12,118.2,39.63,379,82,2015/12/21
52,56865,Tianjin,Tianjin_Beichen,Beichen,2015,12,21,355,4,513.75,1027.3125,-2.8375,-5.408333333,83.54166667,0,323.1383292,394.5766256,295.0690397,CV,0.4375,1.3,1.133333333,0.65,0.966666667,986,17,0.744,32,0.044914643,1005.3,1014.04,1014.88,1016.493333,1015.47,0.74999,0.711988,0.69215,0.658446667,0.655069,0.067407894,0.060626419,0.065820796,0.076496726,0.072533291,17,17,17,17,17,52,52,31,31,117.228,39.227,,77,2015/12/21
53,57927,Tianjin,Tianjin_Dazhigu,Dazhigu,2015,12,21,355,4,421.9130435,1026.870833,1.229166667,-5.245833333,63.25,0,312.4714469,379.7507536,294.4516749,SW,0.24,0,1.2,2.016666667,2.15,983,28,0.76,43,0.076573754,1006.4,1014.04,1013.16,1016.693333,1015.23,0.74878,0.729908,0.69023,0.665326667,0.657149,0.053778523,0.059520091,0.063667379,0.074623499,0.07516535,55,17,28,17,17,31,12,31,31,117.245,39.111,,175.3333333,2015/12/21
54,59013,Tianjin,Tianjin_Qianjin,Qianjin,2015,12,21,355,4,471.7826087,1026.870833,1.229166667,-5.245833333,63.25,0,329.5665151,392.8061355,296.419555,SW,0.24,0,1.2,2.016666667,2.15,999,28,0.816,31,0.042584082,1004.5,1017.28,1013.04,1017.173333,1016.3,0.74519,0.682704,0.68703,0.655192,0.653949,0.046473628,0.057331813,0.062557365,0.074135343,0.07516535,17,17,28,17,17,12,52,52,52,117.202,39.093,,175.3333333,2015/12/21
55,60099,Tianjin,Tianjin_Qinjian,Qinjian,2015,12,21,355,4,494.5238095,1026.870833,1.229166667,-5.245833333,63.25,0,344.7563851,419.3613018,299.2395602,SW,0.24,0,1.2,2.016666667,2.15,1000,28,0.744,22,0.0054136,1017.2,1028.2,1016.38,1021.893333,1021.8,0.71198,0.667824,0.653028,0.641590667,0.638149,0.048139791,0.053629188,0.056659735,0.075311693,0.076558103,55,17,28,17,17,12,12,12,12,117.145,39.165,,361,2015/12/21
56,61180,Tianjin,Tianjin_Yuejin,Yuejin,2015,12,21,355,4,451.3913043,1027.191667,-0.05,-4.358333333,74.125,0,298.4799802,361.0946716,291.6951028,CV,0.122222222,1.05,2.3,1.016666667,0.9,1029,17,0.688,52,0.024442371,1004.6,1003.72,1015.8,1011.293333,1014.54,0.73879,0.721752,0.705114,0.678978667,0.68027,0.063843077,0.068617663,0.070398576,0.074347765,0.078484796,55,17,28,17,77,21,31,31,31,117.315,39.087,,175.3333333,2015/12/21
57,62269,Xingtai,Xingtai_Dahuoquan,Dahuoquan,2015,12,21,355,4,631.5833333,1017.666667,1.1875,-4.733333333,65.04166667,0,247.0301939,306.1788019,336.9299261,NW,0.3,1.9,14.25,5.533333333,0,1068,17,0.34,31,0.043110918,1089.6,1115,1113.2,1116.426667,1119.24,0.36119,0.344316,0.355994,0.368046667,0.366714,0.093600856,0.079090825,0.088277233,0.092033135,0.094157364,12,12,17,17,17,52,52,52,52,114.482,37.097,,,2015/12/21
58,63362,Xingtai,Xingtai_Luqiaogongsi,Luqiaogongsi,2015,12,21,355,4,616.7391304,1017.666667,1.1875,-4.733333333,65.04166667,0,279.6117281,349.8583359,337.2509549,NW,0.3,1.9,14.25,5.533333333,0,1118,12,0.356,32,0.043110918,1082.3,1107.24,1113.98,1111.72,1115.35,0.3352,0.338236,0.371914,0.367621333,0.379114,0.093600856,0.075727063,0.082651719,0.095042251,0.090293108,12,12,17,17,17,52,52,52,52,114.533,37.096,,,2015/12/21
59,64453,Xingtai,Xingtai_Shihuanbaoju,Shihuanbaoju,2015,12,21,355,4,612.2916667,1017.666667,1.1875,-4.733333333,65.04166667,0,247.0301939,306.1788019,338.6419055,NW,0.3,1.9,14.25,5.533333333,0,1068,17,0.34,53,0.048678111,1089.6,1113.04,1113.9,1116.866667,1119.24,0.36119,0.341436,0.359034,0.37002,0.366714,0.088954457,0.075727063,0.087864227,0.095042251,0.092793955,12,17,12,17,17,52,52,52,52,114.485,37.062,,,2015/12/21
60,65547,Xingtai,Xingtai_Xingshigaozhuan,Xingshigaozhuan,2015,12,21,355,4,597.5833333,1017.666667,1.1875,-4.733333333,65.04166667,0,312.1392483,395.2411888,339.3220014,NW,0.3,1.9,14.25,5.533333333,0,1093,12,0.356,12,0.156346406,1082.3,1107.24,1113.12,1112.733333,1116.2,0.3352,0.338236,0.371914,0.367621333,0.376554,0.08601339,0.069779723,0.087246226,0.095042251,0.094297867,12,17,12,17,12,52,52,52,52,114.526,37.053,,,2015/12/21
61,66624,Zhangjiakou,Zhangjiakou_Beibengfang,Beibengfang,2015,12,21,355,4,128.5416667,933.9541667,-5.95,-10.27916667,72.95833333,0,47.83358637,74.92509009,275.6835353,NW,0.233333333,3.633333333,2.341666667,0.9,1.3,1092,12,0.296,52,0.043633592,1105.1,1097.92,1108.84,1107.426667,1107.76,0.312,0.343352,0.36519,0.371937333,0.377831,0.080531112,0.068715074,0.104886684,0.121864472,0.131108926,22,22,40,40,40,52,52,52,52,114.904,40.873,166,741,2015/12/21
62,67698,Zhangjiakou,Zhangjiakou_Renmingongyuan,Renmingongyuan,2015,12,21,355,4,134.875,933.9541667,-5.95,-10.27916667,72.95833333,0,47.83358637,74.92509009,276.237095,NW,0.233333333,3.633333333,2.341666667,0.9,1.3,1092,19,0.296,22,0.043633592,1105.1,1100.64,1107.56,1106.853333,1107.55,0.312,0.347992,0.36583,0.371297333,0.376751,0.080531112,0.071905296,0.104886684,0.123134129,0.131108926,19,22,22,22,22,52,52,52,52,114.898,40.837,789,527,2015/12/21
63,68736,Zhangjiakou,Zhangjiakou_Shijihaoyuan,Shijihaoyuan,2015,12,21,355,4,183.9583333,933.9541667,-5.95,-10.27916667,72.95833333,0,127.1115507,287.9154236,276.9963241,NW,0.233333333,3.633333333,2.341666667,0.9,1.3,1092,12,0.28,52,0.024292905,1105.1,1097.92,1108.84,1107.426667,1108.07,0.3064,0.355352,0.36831,0.379777333,0.379792,0.080531112,0.0632349,0.105642226,0.120261449,0.132062505,14,12,24,12,22,52,52,52,52,114.903,40.769,439,210,2015/12/21
64,69806,Zhangjiakou,Zhangjiakou_Tanjichang,Tanjichang,2015,12,21,355,4,134.6666667,933.9541667,-5.95,-10.27916667,72.95833333,0,127.1115507,287.9154236,276.8980187,NW,0.233333333,3.633333333,2.341666667,0.9,1.3,1110,17,0.296,12,0.043633592,1106.6,1100.64,1107.38,1106.2,1107.26,0.3112,0.347992,0.36583,0.371297333,0.377231,0.080531112,0.0632349,0.105642226,0.117742558,0.131108926,12,40,22,24,24,52,52,52,52,114.892,40.795,416,749,2015/12/21
65,70870,Zhangjiakou,Zhangjiakou_Wujinku,Wujinku,2015,12,21,355,4,174.9166667,933.9541667,-5.95,-10.27916667,72.95833333,0,47.83358637,74.92509009,276.9337835,NW,0.233333333,3.633333333,2.341666667,0.9,1.3,1113,15,0.296,42,0.043633592,1106.6,1102.72,1105.84,1105.04,1106.33,0.3172,0.334708,0.36215,0.366177333,0.374951,0.082751696,0.0632349,0.105642226,0.117742558,0.129111773,15,17,22,24,24,52,52,52,52,114.881,40.811,789,527,2015/12/21
